"id","geolocation_as_point.lon","geolocation_as_point.lat","acquisitionTime"
"1161716616",7.761183,49.460804,"03:51:44"
"1161716616",7.761238,49.46089,"03:51:45"
"1161716616",7.761081,49.46062,"03:51:59"
"1161716616",7.761183,49.460804,"03:52:00"
"1161716616",7.761085,49.460327,"03:52:04"
"1161716616",7.761363,49.45972,"03:52:09"
"1161716616",7.76148,49.45945,"03:52:14"
"1161716616",7.76148,49.45945,"03:52:15"
"1161716616",7.761302,49.45885,"03:52:19"
"1161716616",7.761115,49.4583,"03:52:24"
"1161716616",7.761057,49.457947,"03:52:29"
"1161716616",7.761057,49.457947,"03:52:30"
"1161716616",7.76097,49.457264,"03:52:34"
"1161716616",7.760868,49.45664,"03:52:39"
"1161716616",7.760707,49.455914,"03:52:44"
"1161716616",7.760755,49.45615,"03:52:45"
"1161716616",7.76059,49.45531,"03:52:49"
"1161716616",7.760465,49.454685,"03:52:54"
"1161716616",7.760402,49.454323,"03:52:59"
"1161716616",7.760402,49.454323,"03:53:00"
"1161716616",7.760472,49.453564,"03:53:04"
"1161716616",7.760895,49.45277,"03:53:09"
"1161716616",7.761288,49.452023,"03:53:14"
"1161716616",7.761137,49.45236,"03:53:15"
"1161716616",7.7613,49.451683,"03:53:19"
"1161716616",7.761277,49.451622,"03:53:30"
"1161716616",7.761255,49.45152,"03:53:39"
"1161716616",7.761573,49.451393,"03:53:44"
"1161716616",7.761573,49.451393,"03:53:45"
"1161716616",7.762308,49.451675,"03:53:49"
"1161716616",7.763202,49.451965,"03:53:54"
"1161716616",7.763777,49.452164,"03:53:59"
"1161716616",7.764115,49.452152,"03:54:04"
"1161716616",7.764335,49.451717,"03:54:09"
"1161716616",7.76461,49.451168,"03:54:14"
"1161716616",7.764448,49.451496,"03:54:15"
"1161716616",7.764852,49.450657,"03:54:19"
"1161716616",7.76501,49.450336,"03:54:24"
"1161716616",7.765303,49.44971,"03:54:29"
"1161716616",7.76515,49.450027,"03:54:30"
"1161716616",7.765545,49.449287,"03:54:34"
"1161716616",7.765708,49.449078,"03:54:39"
"1161716616",7.765963,49.44882,"03:54:44"
"1161716616",7.76582,49.44898,"03:54:45"
"1161716616",7.766335,49.448563,"03:54:49"
"1161716616",7.766793,49.44848,"03:54:54"
"1161716616",7.766988,49.44845,"03:54:59"
"1161716616",7.766988,49.44845,"03:55:00"
"1161716616",7.767829,49.44852,"03:55:04"
"1161716616",7.767065,49.448433,"03:55:09"
"1161716616",7.767065,49.448433,"03:55:15"
"1161716616",7.767065,49.448433,"03:55:30"
"1161716616",7.767065,49.448433,"03:55:45"
"1161716616",7.767598,49.44828,"03:55:49"
"1161716616",7.767065,49.448433,"03:55:54"
"1161716616",7.767065,49.448433,"03:56:00"
"1161716616",7.768072,49.448833,"03:56:09"
"1161716616",7.767065,49.448433,"03:56:14"
"1161716616",7.767065,49.448433,"03:56:15"
"1161716616",7.767458,49.448395,"03:56:29"
"1161716616",7.767287,49.44842,"03:56:30"
"1161716616",7.767977,49.448296,"03:56:34"
"1161716616",7.768248,49.447926,"03:56:39"
"1161716616",7.768382,49.447617,"03:56:44"
"1161716616",7.768327,49.447754,"03:56:45"
"1161716616",7.768465,49.4475,"03:57:04"
"1161716616",7.76862,49.447273,"03:57:09"
"1161716616",7.769012,49.447235,"03:57:14"
"1161716616",7.769012,49.447235,"03:57:15"
"1161716616",7.769502,49.447327,"03:57:19"
"1161716616",7.770065,49.447273,"03:57:24"
"1161716616",7.770278,49.44695,"03:57:29"
"1161716616",7.770208,49.447117,"03:57:30"
"1161716616",7.770467,49.4465,"03:57:34"
"1161716616",7.770535,49.44636,"03:57:39"
"1161716616",7.770612,49.44613,"03:57:44"
"1161716616",7.770555,49.44606,"03:58:00"
"1161716616",7.770714,49.44597,"03:58:04"
"1161716616",7.770555,49.44606,"03:58:09"
"1161716616",7.77084,49.445915,"03:58:15"
"1161716616",7.770554,49.44617,"03:58:19"
"1161716616",7.770418,49.446022,"03:58:24"
"1161716616",7.770418,49.446022,"03:58:30"
"1161716616",7.770117,49.445942,"03:58:34"
"1161716616",7.769602,49.44586,"03:58:39"
"1161716616",7.76927,49.44581,"03:58:44"
"1161716616",7.76944,49.445835,"03:58:45"
"1161716616",7.769108,49.4461,"03:58:49"
"1161716616",7.768877,49.446655,"03:58:54"
"1161716616",7.768732,49.447,"03:58:59"
"1161716616",7.768803,49.446835,"03:59:00"
"1161716616",7.768732,49.447,"03:59:15"
"1161716616",7.768732,49.447,"03:59:30"
"1161716616",7.768732,49.447,"03:59:45"
"1161716616",7.769782,49.447388,"04:00:00"
"1161716616",7.772305,49.44784,"04:00:15"
"1161716616",7.775652,49.448345,"04:00:29"
"1161716616",7.775037,49.4483,"04:00:30"
"1161716616",7.77635,49.44837,"04:00:34"
"1161716616",7.776642,49.4484,"04:00:39"
"1161716616",7.776642,49.4484,"04:00:45"
"1161716616",7.776764,49.44836,"04:00:49"
"1161716616",7.777227,49.448437,"04:00:54"
"1161716616",7.777923,49.44853,"04:00:59"
"1161716616",7.777487,49.448463,"04:01:00"
"1161716616",7.778365,49.448643,"04:01:04"
"1161716616",7.779103,49.448925,"04:01:09"
"1161716616",7.779962,49.449303,"04:01:14"
"1161716616",7.779563,49.44911,"04:01:15"
"1161716616",7.78045,49.449635,"04:01:19"
"1161716616",7.781285,49.450245,"04:01:24"
"1161716616",7.782353,49.45087,"04:01:29"
"1161716616",7.78179,49.45057,"04:01:30"
"1161716616",7.783448,49.451202,"04:01:34"
"1161716616",7.78435,49.451412,"04:01:39"
"1161716616",7.7855,49.45173,"04:01:44"
"1161716616",7.784808,49.45153,"04:01:45"
"1161716616",7.786605,49.45208,"04:01:49"
"1161716616",7.787852,49.45252,"04:01:54"
"1161716616",7.788865,49.45286,"04:01:59"
"1161716616",7.788255,49.452663,"04:02:00"
"1161716616",7.789818,49.4532,"04:02:04"
"1161716616",7.790332,49.453396,"04:02:09"
"1161716616",7.791123,49.45369,"04:02:14"
"1161716616",7.791123,49.45369,"04:02:15"
"1161716616",7.792,49.454018,"04:02:19"
"1161716616",7.793182,49.454475,"04:02:24"
"1161716616",7.794447,49.45498,"04:02:29"
"1161716616",7.793808,49.454723,"04:02:30"
"1161716616",7.795538,49.455383,"04:02:34"
"1161716616",7.796372,49.455696,"04:02:39"
"1161716616",7.797362,49.456055,"04:02:44"
"1161716616",7.79678,49.455845,"04:02:45"
"1161716616",7.798358,49.456417,"04:02:49"
"1161716616",7.799645,49.456924,"04:02:54"
"1161716616",7.800523,49.457268,"04:02:59"
"1161716616",7.800097,49.457096,"04:03:00"
"1161716616",7.80158,49.457664,"04:03:04"
"1161716616",7.802042,49.457836,"04:03:09"
"1161716616",7.803057,49.458225,"04:03:14"
"1161716616",7.802532,49.458023,"04:03:15"
"1161716616",7.804197,49.458664,"04:03:19"
"1161716616",7.804962,49.459007,"04:03:24"
"1161716616",7.805983,49.45936,"04:03:29"
"1161716616",7.805585,49.45921,"04:03:30"
"1161716616",7.806973,49.45968,"04:03:34"
"1161716616",7.807737,49.459816,"04:03:39"
"1161716616",7.808632,49.46017,"04:03:44"
"1161716616",7.80822,49.460007,"04:03:45"
"1161716616",7.80915,49.460186,"04:03:49"
"1161716616",7.809528,49.460415,"04:03:54"
"1161716616",7.810223,49.46058,"04:03:59"
"1161716616",7.809708,49.46052,"04:04:00"
"1161716616",7.811148,49.46054,"04:04:04"
"1161716616",7.81211,49.460358,"04:04:09"
"1161716616",7.813203,49.460075,"04:04:14"
"1161716616",7.812755,49.460186,"04:04:15"
"1161716616",7.814322,49.45989,"04:04:19"
"1161716616",7.815492,49.459934,"04:04:24"
"1161716616",7.816737,49.460022,"04:04:29"
"1161716616",7.816235,49.46,"04:04:30"
"1161716616",7.818072,49.46002,"04:04:34"
"1161716616",7.818922,49.460003,"04:04:39"
"1161716616",7.820482,49.45996,"04:04:44"
"1161716616",7.819727,49.45997,"04:04:45"
"1161716616",7.821883,49.45997,"04:04:49"
"1161716616",7.823037,49.460148,"04:04:54"
"1161716616",7.824185,49.460537,"04:04:59"
"1161716616",7.823505,49.460278,"04:05:00"
"1161716616",7.824982,49.460964,"04:05:04"
"1161716616",7.825738,49.4616,"04:05:09"
"1161716616",7.826182,49.462387,"04:05:14"
"1161716616",7.826338,49.463287,"04:05:19"
"1161716616",7.826225,49.46446,"04:05:24"
"1161716616",7.826137,49.465206,"04:05:29"
"1161716616",7.826177,49.464832,"04:05:30"
"1161716616",7.826028,49.46618,"04:05:34"
"1161716616",7.825907,49.46718,"04:05:39"
"1161716616",7.825917,49.46817,"04:05:44"
"1161716616",7.825878,49.46758,"04:05:45"
"1161716616",7.826282,49.46909,"04:05:49"
"1161716616",7.827005,49.4699,"04:05:54"
"1161716616",7.827832,49.47045,"04:05:59"
"1161716616",7.827832,49.47045,"04:06:00"
"1161716616",7.829388,49.471058,"04:06:04"
"1161716616",7.831123,49.471462,"04:06:09"
"1161716616",7.832623,49.4718,"04:06:14"
"1161716616",7.832018,49.471664,"04:06:15"
"1161716616",7.834138,49.47214,"04:06:19"
"1161716616",7.835512,49.472588,"04:06:24"
"1161716616",7.836253,49.472946,"04:06:29"
"1161716616",7.836253,49.472946,"04:06:30"
"1161716616",7.837318,49.473694,"04:06:34"
"1161716616",7.83825,49.474796,"04:06:39"
"1161716616",7.838945,49.475777,"04:06:44"
"1161716616",7.838525,49.47518,"04:06:45"
"1161716616",7.839785,49.476948,"04:06:49"
"1161716616",7.840305,49.477684,"04:06:54"
"1161716616",7.84094,49.4787,"04:06:59"
"1161716616",7.840637,49.478214,"04:07:00"
"1161716616",7.841242,49.47915,"04:07:04"
"1161716616",7.841893,49.480072,"04:07:09"
"1161716616",7.842347,49.48072,"04:07:14"
"1161716616",7.842162,49.48046,"04:07:15"
"1161716616",7.84282,49.481388,"04:07:19"
"1161716616",7.843325,49.482094,"04:07:24"
"1161716616",7.84366,49.48256,"04:07:29"
"1161716616",7.84366,49.48256,"04:07:30"
"1161716616",7.844358,49.483578,"04:07:34"
"1161716616",7.844967,49.484447,"04:07:39"
"1161716616",7.84549,49.48514,"04:07:44"
"1161716616",7.845195,49.484756,"04:07:45"
"1161716616",7.84578,49.485565,"04:07:49"
"1161716616",7.846053,49.485973,"04:07:54"
"1161716616",7.84637,49.48643,"04:07:59"
"1161716616",7.8462,49.48619,"04:08:00"
"1161716616",7.846965,49.487297,"04:08:04"
"1161716616",7.847393,49.487904,"04:08:09"
"1161716616",7.84765,49.48828,"04:08:14"
"1161716616",7.84755,49.48813,"04:08:15"
"1161716616",7.84793,49.4888,"04:08:19"
"1161716616",7.848172,49.489094,"04:08:24"
"1161716616",7.848348,49.48923,"04:08:29"
"1161716616",7.848348,49.48923,"04:08:30"
"1161716616",7.848835,49.489697,"04:08:34"
"1161716616",7.84931,49.490158,"04:08:39"
"1161716616",7.849882,49.490677,"04:08:44"
"1161716616",7.84959,49.49041,"04:08:45"
"1161716616",7.850352,49.491093,"04:08:49"
"1161716616",7.850658,49.49136,"04:08:54"
"1161716616",7.851288,49.491867,"04:08:59"
"1161716616",7.850975,49.49162,"04:09:00"
"1161716616",7.851765,49.492134,"04:09:04"
"1161716616",7.852238,49.492355,"04:09:09"
"1161716616",7.852755,49.49259,"04:09:14"
"1161716616",7.852588,49.4925,"04:09:15"
"1161716616",7.853292,49.492905,"04:09:19"
"1161716616",7.853833,49.49328,"04:09:24"
"1161716616",7.854135,49.493523,"04:09:29"
"1161716616",7.85398,49.493397,"04:09:30"
"1161716616",7.854573,49.493538,"04:09:34"
"1161716616",7.854908,49.49355,"04:09:39"
"1161716616",7.855077,49.49349,"04:09:44"
"1161716616",7.854908,49.49355,"04:09:45"
"1161716616",7.855777,49.493664,"04:09:49"
"1161716616",7.856203,49.49386,"04:09:54"
"1161716616",7.856198,49.49397,"04:09:59"
"1161716616",7.856203,49.49386,"04:10:00"
"1161716616",7.855862,49.49431,"04:10:04"
"1161716616",7.855545,49.49465,"04:10:09"
"1161716616",7.855483,49.49473,"04:10:14"
"1161716616",7.855483,49.49473,"04:10:15"
"1161716616",7.855335,49.494774,"04:10:19"
"1161716616",7.85547,49.49475,"04:10:24"
"1161716616",7.855296,49.494747,"04:10:30"
"1161716616",7.85547,49.49475,"04:10:45"
"1161716616",7.855326,49.494762,"04:10:54"
"1161716616",7.85547,49.49475,"04:10:59"
"1161716616",7.85547,49.49475,"04:11:00"
"1161716616",7.855241,49.494713,"04:11:09"
"1161716616",7.85547,49.49475,"04:11:14"
"1161716616",7.85547,49.49475,"04:11:15"
"1161716616",7.85547,49.49475,"04:11:30"
"1161716616",7.855342,49.49482,"04:11:34"
"1161716616",7.85528,49.494904,"04:11:39"
"1161716616",7.855374,49.494812,"04:11:44"
"1161716616",7.855374,49.494812,"04:11:45"
"1161716616",7.855185,49.494877,"04:11:49"
"1161716616",7.855411,49.494816,"04:11:59"
"1161716616",7.855187,49.49487,"04:12:00"
"1161716616",7.855187,49.49487,"04:12:04"
"1161716616",7.855187,49.49487,"04:12:15"
"1161716616",7.855355,49.49483,"04:12:24"
"1161716616",7.855487,49.49474,"04:12:30"
"1161716616",7.856095,49.494045,"04:12:45"
"1161716616",7.855713,49.493637,"04:13:00"
"1161716616",7.855054,49.493423,"04:13:15"
"1161716616",7.855792,49.492558,"04:13:29"
"1161716616",7.855703,49.492664,"04:13:30"
"1161716616",7.85595,49.49238,"04:13:34"
"1161716616",7.85629,49.492004,"04:13:39"
"1161716616",7.856565,49.491776,"04:13:44"
"1161716616",7.856565,49.491776,"04:13:45"
"1161716616",7.857003,49.491436,"04:13:49"
"1161716616",7.85732,49.491188,"04:13:54"
"1161716616",7.857835,49.490807,"04:13:59"
"1161716616",7.857573,49.491,"04:14:00"
"1161716616",7.858333,49.4904,"04:14:04"
"1161716616",7.858598,49.490246,"04:14:09"
"1161716616",7.859258,49.489857,"04:14:14"
"1161716616",7.859108,49.489986,"04:14:15"
"1161716616",7.859505,49.489445,"04:14:19"
"1161716616",7.859823,49.48906,"04:14:24"
"1161716616",7.860197,49.488857,"04:14:29"
"1161716616",7.85998,49.488937,"04:14:30"
"1161716616",7.860887,49.48886,"04:14:34"
"1161716616",7.861802,49.48899,"04:14:39"
"1161716616",7.862352,49.48908,"04:14:44"
"1161716616",7.862088,49.489037,"04:14:45"
"1161716616",7.86284,49.489155,"04:14:49"
"1161716616",7.863968,49.48932,"04:14:54"
"1161716616",7.864765,49.48941,"04:14:59"
"1161716616",7.864468,49.489384,"04:15:00"
"1161716616",7.865532,49.48944,"04:15:04"
"1161716616",7.866117,49.489403,"04:15:09"
"1161716616",7.867743,49.489178,"04:15:14"
"1161716616",7.86727,49.48925,"04:15:15"
"1161716616",7.868438,49.489063,"04:15:19"
"1161716616",7.869507,49.48879,"04:15:24"
"1161716616",7.870722,49.488617,"04:15:29"
"1161716616",7.871745,49.488743,"04:15:34"
"1161716616",7.872818,49.489025,"04:15:39"
"1161716616",7.873948,49.489292,"04:15:44"
"1161716616",7.873477,49.489197,"04:15:45"
"1161716616",7.875473,49.48936,"04:15:49"
"1161716616",7.876708,49.48914,"04:15:54"
"1161716616",7.877397,49.488884,"04:15:59"
"1161716616",7.877397,49.488884,"04:16:00"
"1161716616",7.87866,49.488277,"04:16:04"
"1161716616",7.87983,49.487766,"04:16:09"
"1161716616",7.880702,49.487587,"04:16:14"
"1161716616",7.88183,49.4876,"04:16:19"
"1161716616",7.88293,49.48782,"04:16:24"
"1161716616",7.883978,49.488056,"04:16:29"
"1161716616",7.883352,49.487915,"04:16:30"
"1161716616",7.88521,49.488346,"04:16:34"
"1161716616",7.885805,49.488487,"04:16:39"
"1161716616",7.886728,49.4887,"04:16:44"
"1161716616",7.886728,49.4887,"04:16:45"
"1161716616",7.887678,49.488903,"04:16:49"
"1161716616",7.888782,49.489086,"04:16:54"
"1161716616",7.889788,49.489147,"04:16:59"
"1161716616",7.88928,49.489124,"04:17:00"
"1161716616",7.890755,49.489044,"04:17:04"
"1161716616",7.891553,49.4889,"04:17:09"
"1161716616",7.892648,49.488716,"04:17:14"
"1161716616",7.89211,49.48881,"04:17:15"
"1161716616",7.893167,49.488613,"04:17:19"
"1161716616",7.893975,49.488495,"04:17:24"
"1161716616",7.895148,49.488434,"04:17:29"
"1161716616",7.895853,49.488407,"04:17:34"
"1161716616",7.896282,49.488453,"04:17:39"
"1161716616",7.897183,49.488556,"04:17:44"
"1161716616",7.89696,49.488525,"04:17:45"
"1161716616",7.897447,49.488625,"04:17:49"
"1161716616",7.897548,49.48899,"04:17:54"
"1161716616",7.897478,49.489487,"04:17:59"
"1161716616",7.897478,49.489487,"04:18:00"
"1161716616",7.897387,49.490013,"04:18:04"
"1161716616",7.897198,49.490677,"04:18:09"
"1161716616",7.896877,49.491245,"04:18:14"
"1161716616",7.897078,49.490902,"04:18:15"
"1161716616",7.896507,49.4918,"04:18:19"
"1161716616",7.896203,49.49235,"04:18:24"
"1161716616",7.896347,49.492603,"04:18:29"
"1161716616",7.896207,49.49249,"04:18:30"
"1161716616",7.896623,49.49255,"04:18:34"
"1161716616",7.897302,49.49221,"04:18:39"
"1161716616",7.898373,49.491802,"04:18:44"
"1161716616",7.897813,49.491966,"04:18:45"
"1161716616",7.899508,49.491432,"04:18:49"
"1161716616",7.899868,49.49082,"04:18:54"
"1161716616",7.900107,49.490147,"04:18:59"
"1161716616",7.900017,49.490425,"04:19:00"
"1161716616",7.900307,49.48953,"04:19:04"
"1161716616",7.900442,49.48929,"04:19:09"
"1161716616",7.900493,49.488987,"04:19:14"
"1161716616",7.900493,49.488987,"04:19:15"
"1161716616",7.900852,49.488926,"04:19:19"
"1161716616",7.901537,49.489033,"04:19:24"
"1161716616",7.901925,49.48904,"04:19:29"
"1161716616",7.901715,49.489025,"04:19:30"
"1161716616",7.902542,49.48933,"04:19:34"
"1161716616",7.903248,49.48965,"04:19:39"
"1161716616",7.903778,49.489906,"04:19:44"
"1161716616",7.90351,49.489788,"04:19:45"
"1161716616",7.90479,49.49017,"04:19:49"
"1161716616",7.905538,49.49035,"04:19:54"
"1161716616",7.906573,49.490486,"04:19:59"
"1161716616",7.90615,49.49045,"04:20:00"
"1161716616",7.907642,49.490555,"04:20:04"
"1161716616",7.908887,49.490643,"04:20:09"
"1161716616",7.90949,49.49069,"04:20:14"
"1161716616",7.90949,49.49069,"04:20:15"
"1161716616",7.910688,49.490757,"04:20:19"
"1161716616",7.911788,49.490784,"04:20:24"
"1161716616",7.91249,49.490738,"04:20:29"
"1161716616",7.91214,49.490765,"04:20:30"
"1161716616",7.913402,49.49066,"04:20:34"
"1161716616",7.914342,49.49056,"04:20:39"
"1161716616",7.915343,49.490486,"04:20:44"
"1161716616",7.914942,49.4905,"04:20:45"
"1161716616",7.916283,49.49055,"04:20:49"
"1161716616",7.917377,49.49068,"04:20:54"
"1161716616",7.917905,49.490746,"04:20:59"
"1161716616",7.917905,49.490746,"04:21:00"
"1161716616",7.918918,49.490826,"04:21:04"
"1161716616",7.91958,49.490833,"04:21:09"
"1161716616",7.920567,49.490765,"04:21:14"
"1161716616",7.920075,49.49083,"04:21:15"
"1161716616",7.921563,49.49063,"04:21:19"
"1161716616",7.922275,49.49049,"04:21:24"
"1161716616",7.922513,49.49044,"04:21:29"
"1161716616",7.922513,49.49044,"04:21:30"
"1161716616",7.922578,49.490158,"04:21:34"
"1161716616",7.922803,49.48989,"04:21:39"
"1161716616",7.923228,49.489616,"04:21:44"
"1161716616",7.922975,49.48979,"04:21:45"
"1161716616",7.923668,49.489372,"04:21:49"
"1161716616",7.924263,49.489384,"04:21:54"
"1161716616",7.924885,49.48955,"04:21:59"
"1161716616",7.924538,49.48943,"04:22:00"
"1161716616",7.925693,49.489597,"04:22:04"
"1161716616",7.926322,49.48966,"04:22:09"
"1161716616",7.92685,49.489742,"04:22:14"
"1161716616",7.926547,49.489685,"04:22:15"
"1161716616",7.927422,49.48982,"04:22:19"
"1161716616",7.927768,49.48987,"04:22:24"
"1161716616",7.928335,49.489937,"04:22:30"
"1161716616",7.92999,49.490147,"04:22:45"
"1161716616",7.931193,49.4903,"04:23:00"
"1161716616",7.931285,49.49037,"04:23:15"
"1161716616",7.931215,49.490364,"04:23:29"
"1161716616",7.931215,49.490364,"04:23:30"
"1161716616",7.931529,49.490353,"04:23:39"
"1161716616",7.931215,49.490364,"04:23:44"
"1161716616",7.931215,49.490364,"04:23:45"
"1161716616",7.931708,49.490322,"04:23:49"
"1161716616",7.931215,49.490364,"04:23:54"
"1161716616",7.931073,49.490334,"04:24:00"
"1161716616",7.931576,49.490273,"04:24:19"
"1161716616",7.931215,49.490364,"04:24:24"
"1161716616",7.931493,49.49029,"04:24:30"
"1161716616",7.931209,49.490334,"17:53:53"
"1161716616",7.931209,49.490334,"17:53:56"
"1161716616",7.931068,49.49035,"17:53:58"
"1161716616",7.931223,49.490253,"17:54:03"
"1161716616",7.931223,49.490253,"17:54:11"
"1161716616",7.931223,49.490253,"17:54:26"
"1161716616",7.931223,49.490253,"17:54:41"
"1161716616",7.931223,49.490253,"17:54:56"
"1161716616",7.931071,49.490368,"17:55:03"
"1161716616",7.931228,49.490288,"17:55:08"
"1161716616",7.931228,49.490288,"17:55:11"
"1161716616",7.931228,49.490288,"17:55:26"
"1161716616",7.93123,49.4903,"17:55:41"
"1161716616",7.93102,49.49038,"17:55:53"
"1161716616",7.93123,49.4903,"17:55:56"
"1161716616",7.93123,49.4903,"17:55:58"
"1161716616",7.93123,49.4903,"17:56:11"
"1161716616",7.931093,49.490276,"17:56:23"
"1161716616",7.931093,49.490276,"17:56:26"
"1161716616",7.930852,49.490246,"17:56:28"
"1161716616",7.93014,49.490135,"17:56:33"
"1161716616",7.929545,49.49006,"17:56:38"
"1161716616",7.929545,49.49006,"17:56:42"
"1161716616",7.928937,49.48999,"17:56:43"
"1161716616",7.92837,49.489906,"17:56:48"
"1161716616",7.928023,49.489857,"17:56:53"
"1161716616",7.927668,49.489807,"17:56:56"
"1161716616",7.92732,49.48976,"17:56:58"
"1161716616",7.926848,49.489723,"17:57:03"
"1161716616",7.926753,49.48985,"17:57:08"
"1161716616",7.92661,49.4901,"17:57:11"
"1161716616",7.926458,49.490395,"17:57:13"
"1161716616",7.926355,49.49061,"17:57:18"
"1161716616",7.926237,49.490925,"17:57:23"
"1161716616",7.926237,49.490925,"17:57:26"
"1161716616",7.92616,49.49102,"17:57:38"
"1161716616",7.92595,49.49102,"17:57:41"
"1161716616",7.925778,49.491047,"17:57:43"
"1161716616",7.925778,49.491047,"17:57:56"
"1161716616",7.925573,49.491028,"17:58:03"
"1161716616",7.925025,49.49086,"17:58:08"
"1161716616",7.924805,49.490986,"17:58:11"
"1161716616",7.924282,49.490868,"17:58:13"
"1161716616",7.923963,49.490753,"17:58:18"
"1161716616",7.922922,49.490532,"17:58:23"
"1161716616",7.922922,49.490532,"17:58:26"
"1161716616",7.922597,49.49045,"17:58:28"
"1161716616",7.921833,49.490536,"17:58:33"
"1161716616",7.921345,49.49066,"17:58:38"
"1161716616",7.921345,49.49066,"17:58:41"
"1161716616",7.921123,49.49068,"17:58:43"
"1161716616",7.920447,49.490757,"17:58:48"
"1161716616",7.919383,49.49081,"17:58:56"
"1161716616",7.918685,49.49079,"17:58:58"
"1161716616",7.918153,49.49075,"17:59:03"
"1161716616",7.91725,49.490643,"17:59:08"
"1161716616",7.916708,49.490574,"17:59:11"
"1161716616",7.915982,49.490494,"17:59:13"
"1161716616",7.9151,49.49046,"17:59:18"
"1161716616",7.914132,49.490547,"17:59:23"
"1161716616",7.914132,49.490547,"17:59:26"
"1161716616",7.913527,49.490616,"17:59:28"
"1161716616",7.912392,49.490753,"17:59:33"
"1161716616",7.911692,49.490784,"17:59:38"
"1161716616",7.911165,49.49077,"17:59:41"
"1161716616",7.910627,49.49075,"17:59:43"
"1161716616",7.909718,49.490685,"17:59:48"
"1161716616",7.908858,49.490627,"17:59:56"
"1161716616",7.907843,49.490547,"17:59:58"
"1161716616",7.90702,49.490482,"18:00:03"
"1161716616",7.906483,49.49045,"18:00:08"
"1161716616",7.905945,49.490402,"18:00:11"
"1161716616",7.905428,49.49032,"18:00:13"
"1161716616",7.904343,49.49008,"18:00:18"
"1161716616",7.903603,49.489872,"18:00:23"
"1161716616",7.903603,49.489872,"18:00:26"
"1161716616",7.902917,49.489525,"18:00:28"
"1161716616",7.902213,49.489254,"18:00:33"
"1161716616",7.902023,49.4892,"18:00:38"
"1161716616",7.902023,49.4892,"18:00:41"
"1161716616",7.901873,49.4892,"18:00:43"
"1161716616",7.901537,49.489094,"18:00:48"
"1161716616",7.900897,49.48909,"18:00:56"
"1161716616",7.9005,49.48911,"18:00:58"
"1161716616",7.900593,49.488705,"18:01:03"
"1161716616",7.900745,49.48823,"18:01:08"
"1161716616",7.900745,49.48823,"18:01:11"
"1161716616",7.900985,49.487602,"18:01:13"
"1161716616",7.901158,49.487137,"18:01:18"
"1161716616",7.901657,49.48624,"18:01:23"
"1161716616",7.901932,49.48596,"18:01:26"
"1161716616",7.902373,49.48557,"18:01:28"
"1161716616",7.903042,49.484894,"18:01:33"
"1161716616",7.903202,49.484215,"18:01:38"
"1161716616",7.903202,49.484215,"18:01:41"
"1161716616",7.902913,49.483604,"18:01:43"
"1161716616",7.90232,49.483173,"18:01:48"
"1161716616",7.901815,49.482967,"18:01:56"
"1161716616",7.901658,49.482937,"18:01:58"
"1161716616",7.901397,49.482857,"18:02:03"
"1161716616",7.900715,49.482296,"18:02:08"
"1161716616",7.900715,49.482296,"18:02:11"
"1161716616",7.899878,49.481846,"18:02:13"
"1161716616",7.898818,49.48148,"18:02:18"
"1161716616",7.898105,49.481308,"18:02:23"
"1161716616",7.897348,49.481136,"18:02:26"
"1161716616",7.896827,49.48102,"18:02:28"
"1161716616",7.895278,49.480682,"18:02:33"
"1161716616",7.893983,49.480404,"18:02:38"
"1161716616",7.893983,49.480404,"18:02:41"
"1161716616",7.893162,49.480232,"18:02:43"
"1161716616",7.892283,49.48012,"18:02:48"
"1161716616",7.890928,49.480164,"18:02:56"
"1161716616",7.890437,49.480236,"18:02:58"
"1161716616",7.88895,49.480713,"18:03:03"
"1161716616",7.887762,49.481285,"18:03:08"
"1161716616",7.887293,49.4815,"18:03:11"
"1161716616",7.886555,49.481754,"18:03:13"
"1161716616",7.885452,49.481995,"18:03:18"
"1161716616",7.884915,49.482315,"18:03:23"
"1161716616",7.884915,49.482315,"18:03:26"
"1161716616",7.884468,49.48222,"18:03:28"
"1161716616",7.884038,49.482037,"18:03:33"
"1161716616",7.882665,49.481697,"18:03:38"
"1161716616",7.882115,49.48156,"18:03:41"
"1161716616",7.881253,49.48134,"18:03:43"
"1161716616",7.879397,49.48088,"18:03:48"
"1161716616",7.877807,49.480522,"18:03:56"
"1161716616",7.876847,49.480297,"18:03:58"
"1161716616",7.874928,49.47978,"18:04:03"
"1161716616",7.87304,49.479168,"18:04:08"
"1161716616",7.87304,49.479168,"18:04:11"
"1161716616",7.871592,49.47862,"18:04:13"
"1161716616",7.870752,49.478302,"18:04:18"
"1161716616",7.869422,49.477806,"18:04:23"
"1161716616",7.868668,49.477516,"18:04:26"
"1161716616",7.868668,49.477516,"18:04:26"
"1161716616",7.867702,49.47716,"18:04:28"
"1161716616",7.866537,49.476704,"18:04:33"
"1161716616",7.865545,49.476246,"18:04:38"
"1161716616",7.865545,49.476246,"18:04:41"
"1161716616",7.864532,49.475815,"18:04:43"
"1161716616",7.863907,49.47555,"18:04:48"
"1161716616",7.862722,49.47503,"18:04:56"
"1161716616",7.861708,49.4746,"18:04:58"
"1161716616",7.860607,49.47412,"18:05:03"
"1161716616",7.85919,49.473503,"18:05:08"
"1161716616",7.85919,49.473503,"18:05:11"
"1161716616",7.858477,49.473186,"18:05:13"
